song_title,song_id,artists,is_sexist,main_artist,artist_name,pct_songs_sexist_weighted,avg_sexist_prob
Schon gut,6c71176d-c9fe-4401-af4b-17e1a51f182c,Kid Kapri,1,Kid Kapri,Kid Kapri,66.66666666666666,0.7601111400872469
Zwei von dir,229c0586-84d8-42e2-98f5-85a626f6862d,Kid Kapri,1,Kid Kapri,Kid Kapri,66.66666666666666,0.7601111400872469
Aleyna,8306fa1c-842e-4f13-9bf8-f5fc1ab329ac,Taichi,1,Taichi,Taichi,66.66666666666666,0.7471012715250254
Lauf,caac3d09-accd-4532-8128-7a256fe82c10,Taichi,1,Taichi,Taichi,66.66666666666666,0.7471012715250254
Mein Life ist ne Bitch,f1e27942-53f9-4e19-a192-dad50d9bd143,Taichi,1,Taichi,Taichi,66.66666666666666,0.7471012715250254
Menschen mit Herz,9b7fee68-9254-428e-bc2f-70ea992cf07a,Taichi,0,Taichi,Taichi,66.66666666666666,0.7471012715250254
Schnell Imbiz,20360c98-bc05-4d19-bc5c-28e1dda23198,Taichi,1,Taichi,Taichi,66.66666666666666,0.7471012715250254
Sich finden,1c3be348-2958-49ff-aef9-2413b0815a31,Taichi,1,Taichi,Taichi,66.66666666666666,0.7471012715250254
Update,28e4e835-dbf4-4ad8-88b7-652fe0650960,Taichi,1,Taichi,Taichi,66.66666666666666,0.7471012715250254
Vergessen wie Sie hieß,58279d71-6b9d-4631-9b22-00dc28a4775f,Taichi,0,Taichi,Taichi,66.66666666666666,0.7471012715250254
Chvrchies,8c5efff7-58e6-4ea1-92ae-3e2eecb9c412,O’Bros,1,O’Bros,O’Bros,66.66666666666666,0.7310440926812589
Going My Way,0e077aa2-ee5c-4945-a02a-920b56348a82,O’Bros,0,O’Bros,O’Bros,66.66666666666666,0.7310440926812589
Ich geb mich nicht auf,98c52f63-21c5-46d3-b9ff-c9a3df88ec38,O’Bros,1,O’Bros,O’Bros,66.66666666666666,0.7310440926812589
Shitstorm Pt.2,7e46bf8a-9e6d-4c2e-91e6-c2c36d7153ec,O’Bros,1,O’Bros,O’Bros,66.66666666666666,0.7310440926812589
Underrated,787607c2-2863-4d00-b414-c628bbecee3d,O’Bros,1,O’Bros,O’Bros,66.66666666666666,0.7310440926812589
Understatement (Intro),66d05199-4a38-4391-a661-b31681ed0068,O’Bros,1,O’Bros,O’Bros,66.66666666666666,0.7310440926812589
Whatever it takes,2282e8a1-844c-4065-ba43-f7693460654f,O’Bros,0,O’Bros,O’Bros,66.66666666666666,0.7310440926812589
Wunden zu Wunder,a02ee5ac-7bfb-4740-a915-c6686ba61cee,O’Bros,1,O’Bros,O’Bros,66.66666666666666,0.7310440926812589
Audi Sport,1795ebcd-6e18-479e-9074-76ea78c7a5e0,Harry Quintana,1,Harry Quintana,Harry Quintana,66.66666666666666,0.7295776754617691
"El Camino (Bitches Come, Bitches Go)",3bfb9980-7d4e-49d4-94f1-b70816a0f250,Harry Quintana,1,Harry Quintana,Harry Quintana,66.66666666666666,0.7295776754617691
Ingolstadt Village,cb68d779-dd1b-4a87-bc01-a99916853029,Harry Quintana,1,Harry Quintana,Harry Quintana,66.66666666666666,0.7295776754617691
Kennst du das Gefühl?,1c64e122-b155-4e85-903b-98d58d70895c,Harry Quintana,1,Harry Quintana,Harry Quintana,66.66666666666666,0.7295776754617691
Lago Maggiore,968662e6-7bba-42bf-8ba9-58975d63d7d8,Harry Quintana,0,Harry Quintana,Harry Quintana,66.66666666666666,0.7295776754617691
Mein Triggerfinger juckt,b69e3199-3f24-48e7-a63a-bb35c8a84cea,Harry Quintana,1,Harry Quintana,Harry Quintana,66.66666666666666,0.7295776754617691
Quito,64993bbc-ae63-4975-b46d-b479f3a89ede,Harry Quintana,1,Harry Quintana,Harry Quintana,66.66666666666666,0.7295776754617691
Young Professional,e8c6467e-7dca-420c-bce7-d083917dd78e,Harry Quintana,0,Harry Quintana,Harry Quintana,66.66666666666666,0.7295776754617691
ERINNERN,1efdf80e-5de7-44c4-85c0-356d0711b9e4,Fayan,1,Fayan,Fayan,66.66666666666666,0.6616029512370005
Fake Yeezys,6f01d497-5483-4938-816b-86cc4e1a8091,Fayan,1,Fayan,Fayan,66.66666666666666,0.6616029512370005
HALLO?,eb337a9d-f5c4-4a0a-9703-5ca38a2acdb4,Fayan,0,Fayan,Fayan,66.66666666666666,0.6616029512370005
Kapitel 4,41909bc1-7c40-4c0d-98e7-21128df89edf,Fayan,1,Fayan,Fayan,66.66666666666666,0.6616029512370005
Kurz davor,dfb8d391-965a-4a05-864b-28e40a02e9bb,Fayan,1,Fayan,Fayan,66.66666666666666,0.6616029512370005
Pandora,5fb7484a-1ac8-41c4-bc96-7044b3e7d658,Fayan,1,Fayan,Fayan,66.66666666666666,0.6616029512370005
Problem (Lösung),69dc9019-e42b-44d7-8bfc-3dd47c151757,Fayan,1,Fayan,Fayan,66.66666666666666,0.6616029512370005
Zweinulleinsfünf,73de8253-90fa-4e43-81fd-c1a774cc505c,Fayan,0,Fayan,Fayan,66.66666666666666,0.6616029512370005
Hala,7b9bd53f-3e28-4e5b-ac78-6fd511b7a7e5,Sultan Tunc,1,Sultan Tunc,Sultan Tunc,60.0,0.9965835809707642
3 Nächte In Bangkok,8496989b-12b3-479c-bd98-f047c862f642,Manny Marc,0,Manny Marc,Manny Marc,58.333333333333336,0.6148820599191822
"Bier, Bikinis, Billig Bumsen",3de358ab-f53a-4eb4-84a6-07e043fd27d2,Manny Marc,0,Manny Marc,Manny Marc,58.333333333333336,0.6148820599191822
Böse Geister,7d7b8156-f301-4b95-bf13-99fb580576c8,Manny Marc,1,Manny Marc,Manny Marc,58.333333333333336,0.6148820599191822
Cybernaut,db9deb0e-efc2-4a91-a033-0d9fd5f5c597,Manny Marc,0,Manny Marc,Manny Marc,58.333333333333336,0.6148820599191822
Kampf In Kyoto,74a66dd7-7e6e-46c0-afd1-e45fba00d82c,Manny Marc,1,Manny Marc,Manny Marc,58.333333333333336,0.6148820599191822
Kendo,c93bae8f-0751-486d-b3a1-e62e5132fe4e,Manny Marc,1,Manny Marc,Manny Marc,58.333333333333336,0.6148820599191822
Schattenboxer,99fc59f4-a3a0-4f5a-bd1d-30dd9590a35c,Manny Marc,1,Manny Marc,Manny Marc,58.333333333333336,0.6148820599191822
Todesgriff,3eb3a321-b395-4017-8457-56f138f66ab1,Manny Marc,1,Manny Marc,Manny Marc,58.333333333333336,0.6148820599191822
AramSamSam,63b41d16-2965-43ea-9f61-be9d28ac4da3,Salim Montari,1,Salim Montari,Salim Montari,58.333333333333336,0.6075533258263022
Catch Me If You Can,dfc913ac-440a-4e7d-88d8-6a0f81f9e80c,Salim Montari,1,Salim Montari,Salim Montari,58.333333333333336,0.6075533258263022
Celina,0ee3c9c8-e1c2-480c-ae5a-c5d85f893ad1,Salim Montari,1,Salim Montari,Salim Montari,58.333333333333336,0.6075533258263022
Daddy,1cddc361-a8be-494d-a627-c048eedec474,Salim Montari,1,Salim Montari,Salim Montari,58.333333333333336,0.6075533258263022
Drip on point,34697137-5e27-4592-9e17-642b30e05001,Salim Montari,0,Salim Montari,Salim Montari,58.333333333333336,0.6075533258263022
Moonwalk,3435cc95-8d66-4cb3-80e6-3b9cf5ab461d,Salim Montari,0,Salim Montari,Salim Montari,58.333333333333336,0.6075533258263022
Player,a78d9e95-842a-4437-97e3-c1e784fd385d,Salim Montari,0,Salim Montari,Salim Montari,58.333333333333336,0.6075533258263022
Wavy,b65691ff-c849-4361-b078-ad88211d8915,Salim Montari,1,Salim Montari,Salim Montari,58.333333333333336,0.6075533258263022
Belsazar,b7800fc8-7f49-4d16-b886-e50a1ba23fe7,Junge Dichter und Denker,1,Junge Dichter und Denker,Junge Dichter und Denker,58.333333333333336,0.604599803686142
Der Handschuh,a140f798-8f13-4262-ab4b-1bbf525da5ef,Junge Dichter und Denker,1,Junge Dichter und Denker,Junge Dichter und Denker,58.333333333333336,0.604599803686142
Der Zauberlehrling (Karaoke Version),3f7fd9f8-a9bb-4577-9582-cb1266f6e553,Junge Dichter und Denker,0,Junge Dichter und Denker,Junge Dichter und Denker,58.333333333333336,0.604599803686142
Er ist’s (Karaoke Version),9f808f93-69fc-46c1-bf56-8d2ef333a650,Junge Dichter und Denker,0,Junge Dichter und Denker,Junge Dichter und Denker,58.333333333333336,0.604599803686142
Erlkönig (Karaoke Version),c19e7f78-e416-4b4c-b696-16a4f2d8eefb,Junge Dichter und Denker,0,Junge Dichter und Denker,Junge Dichter und Denker,58.333333333333336,0.604599803686142
Heidenröslein,a4ed5d20-019e-455a-ae26-9a3457404a8f,Junge Dichter und Denker,1,Junge Dichter und Denker,Junge Dichter und Denker,58.333333333333336,0.604599803686142
John Maynard,4a842972-35d1-4476-8536-0ba6ef91e8b5,Junge Dichter und Denker,1,Junge Dichter und Denker,Junge Dichter und Denker,58.333333333333336,0.604599803686142
"Trutz, Blanke Hans",116e748d-4e4b-4eb2-b76c-bb7fbc97c0e5,Junge Dichter und Denker,1,Junge Dichter und Denker,Junge Dichter und Denker,58.333333333333336,0.604599803686142
$W4G,744a6767-df3b-4661-80c6-c8e24c31d4a5,TJ_beastboy,1,TJ_beastboy,TJ_beastboy,58.333333333333336,0.5573445223853923
1000x COOLER,df82409f-72f3-4837-8a95-50765121c84f,TJ_beastboy,1,TJ_beastboy,TJ_beastboy,58.333333333333336,0.5573445223853923
1000​x COOLER + W1NNER (Video Version),5614462a-cf10-4287-889e-8d84f9a5055b,TJ_beastboy,1,TJ_beastboy,TJ_beastboy,58.333333333333336,0.5573445223853923
300 Words In A Minute,14f37b32-8f81-4802-ac7c-c92faf02d2c8,TJ_beastboy,0,TJ_beastboy,TJ_beastboy,58.333333333333336,0.5573445223853923
Alarm Code Red,aa9d6e01-4cb9-4807-99ea-9bd3d3547589,TJ_beastboy,0,TJ_beastboy,TJ_beastboy,58.333333333333336,0.5573445223853923
GEiSTESKRA$$,5634f5a0-28d0-4f49-9d67-7aa4c3868ffb,TJ_beastboy,1,TJ_beastboy,TJ_beastboy,58.333333333333336,0.5573445223853923
TAKE THE LEAD,ad939f8b-b04c-4eca-b5a5-e8d4316511cc,TJ_beastboy,0,TJ_beastboy,TJ_beastboy,58.333333333333336,0.5573445223853923
W1NNER,6f149bb8-f848-42df-a4c2-9dce5384da03,TJ_beastboy,1,TJ_beastboy,TJ_beastboy,58.333333333333336,0.5573445223853923
Panda blu,867295bb-d020-4999-a100-61dbe15692cd,Kalusha,0,Kalusha,Kalusha,50.0,0.6828794628381729
Was für’n Typ bist  DU,83047b3c-44b4-4c2b-8c31-05f250555330,Kalusha,1,Kalusha,Kalusha,50.0,0.6828794628381729
Auge des Betrachters,0bca5a0a-c590-479a-8729-ac5f153bf0e3,W4C,0,W4C,W4C,50.0,0.5417887046933174
Immer Noch,13e5f4b4-b998-42ed-a197-4c6ddeb6a7fe,W4C,1,W4C,W4C,50.0,0.5417887046933174
Humble nigga,8e3f1f61-67e8-4797-923d-29e357489789,T.Wonder,0,T.Wonder,T.Wonder,40.0,0.025713765993714333
For the Team,9293d1a4-02b5-4f8b-bf75-df518b9a6ffb,Fresh Familee,0,Fresh Familee,Fresh Familee,40.0,0.01069610845297575
DESHI MCS - “Taking Back The Crown”,a9fa05ab-beee-4bdc-be3b-f569c128a6b0,X-plosive,0,X-plosive,X-plosive,40.0,0.006330904550850391
Big Band,40e441c3-4c2c-4791-9f0d-117630c0bff4,Fader Gladiator,0,Fader Gladiator,Fader Gladiator,33.33333333333333,0.1996983766555786
Der Todeskuß (feat. Die Firma),d4e5e5f0-7126-4b0a-8027-4ca21c166428,Fader Gladiator,1,Fader Gladiator,Fader Gladiator,33.33333333333333,0.1996983766555786
Jungle Groove,1121396a-f043-4568-bf8a-515ceae0ef8c,Fader Gladiator,0,Fader Gladiator,Fader Gladiator,33.33333333333333,0.1996983766555786
Power,eb7f68bb-7bd2-417d-9f36-9889744bf746,Fader Gladiator,0,Fader Gladiator,Fader Gladiator,33.33333333333333,0.1996983766555786
The Drunkenmaster,247b8f31-3eaf-4935-bb9c-0c3c83b8e778,Fader Gladiator,0,Fader Gladiator,Fader Gladiator,33.33333333333333,0.1996983766555786
Check,e44d8ee1-019a-4da5-8e90-fc787edbc294,Farhot,0,Farhot,Farhot,33.33333333333333,0.010488573461771011
Feel Ugly,66857bcf-518a-4ea2-bf43-7462dd8757fd,Farhot,0,Farhot,Farhot,33.33333333333333,0.010488573461771011
(Just Like) Romeo & Juliet,398bec98-aa81-40d2-92b5-34fb311fccac,Reflectionz,0,Reflectionz,Reflectionz,25.0,0.006584184477105737
Actias Luna,351dbbbc-dee3-4536-aabe-0e5023d73e32,Reflectionz,0,Reflectionz,Reflectionz,25.0,0.006584184477105737
Butterfly Effect,9851b898-6599-4c95-9194-309492845f0d,Reflectionz,0,Reflectionz,Reflectionz,25.0,0.006584184477105737
Ceilings,26435c55-e770-4bd5-a007-4306a9fbfa5e,Reflectionz,0,Reflectionz,Reflectionz,25.0,0.006584184477105737
D (Bliss),9978fdd0-0734-4e11-ac58-1a4fe1de8b88,A.M.T.,0,A.M.T.,A.M.T.,16.666666666666664,0.05589358136057854
Equinox,2ff661bf-cb45-4c21-ba46-befba33a122d,A.M.T.,0,A.M.T.,A.M.T.,16.666666666666664,0.05589358136057854
Gravity,25ebcf64-de72-418f-9555-99576af308a0,A.M.T.,0,A.M.T.,A.M.T.,16.666666666666664,0.05589358136057854
Mirage,b43dfeca-da5b-49de-bc2a-c44ef742c259,A.M.T.,0,A.M.T.,A.M.T.,16.666666666666664,0.05589358136057854
S (Sorrow),87fd69ae-acb2-4a77-90e0-33e8d9be0099,A.M.T.,0,A.M.T.,A.M.T.,16.666666666666664,0.05589358136057854
U (Descendance),87089cce-d13e-4772-a483-0b5b5339cb16,A.M.T.,0,A.M.T.,A.M.T.,16.666666666666664,0.05589358136057854
Whiz,1edf0d93-335e-48ff-a183-0ad6ccdc7d12,A.M.T.,0,A.M.T.,A.M.T.,16.666666666666664,0.05589358136057854
Youth (Bonus Track),286d654f-57cf-4a98-8e31-c0f36de79d1b,A.M.T.,0,A.M.T.,A.M.T.,16.666666666666664,0.05589358136057854
Bad Religion,8f2943e5-a1d0-4434-abd1-518858b3aafc,F.R.,0,F.R.,F.R.,16.666666666666664,0.009422468836419284
Chanel,a7b6162c-a986-490c-a9d8-8f48aa820f3d,F.R.,0,F.R.,F.R.,16.666666666666664,0.009422468836419284
Ivy,32de4dd1-5ed3-441e-8ab7-94ff96ace2bf,F.R.,0,F.R.,F.R.,16.666666666666664,0.009422468836419284
Lost,2ed5f591-ec93-41df-b953-f8bb6d937f1b,F.R.,0,F.R.,F.R.,16.666666666666664,0.009422468836419284
Nights,e564d7ac-2d11-4ff6-a72c-a1948b0d8743,F.R.,0,F.R.,F.R.,16.666666666666664,0.009422468836419284
Nikes,52daad04-c578-4053-8f36-d1e08fcb6e4f,F.R.,0,F.R.,F.R.,16.666666666666664,0.009422468836419284
Super Rich Kids,636d9df1-80dc-492f-91a5-88be5ca44147,F.R.,0,F.R.,F.R.,16.666666666666664,0.009422468836419284
White Ferrari,934e2126-19d2-486c-a33f-15a47b257140,F.R.,0,F.R.,F.R.,16.666666666666664,0.009422468836419284
Building the Barricade,eb1eb301-0783-46ec-a5d9-39afc2ec3bb7,Les Babacools,0,Les Babacools,Les Babacools,16.666666666666664,0.009355315996799618
Drink With Me,bfac206a-25f5-45aa-be2a-8391368b08a2,Les Babacools,0,Les Babacools,Les Babacools,16.666666666666664,0.009355315996799618
Epilogue (Finale),d9c11984-2e3c-4694-b5fd-bca0969e7ef3,Les Babacools,0,Les Babacools,Les Babacools,16.666666666666664,0.009355315996799618
Little People,33b0aed1-df22-43f3-85dc-1c1886f0d1d9,Les Babacools,0,Les Babacools,Les Babacools,16.666666666666664,0.009355315996799618
Look Down,14b93007-8830-4594-9a22-b490c05e9ebd,Les Babacools,0,Les Babacools,Les Babacools,16.666666666666664,0.009355315996799618
Master of the House,a5fe2e05-cb98-4541-bb10-e8df8ef15da0,Les Babacools,0,Les Babacools,Les Babacools,16.666666666666664,0.009355315996799618
The Robbery / Javert’s Intervention (Another Brawl),c7b9d14a-2146-4627-8323-b0ef37f519ec,Les Babacools,0,Les Babacools,Les Babacools,16.666666666666664,0.009355315996799618
Wedding Chorale / Beggars at the Feast,35f54ebe-f49c-47ff-bdde-eb85d231ae77,Les Babacools,0,Les Babacools,Les Babacools,16.666666666666664,0.009355315996799618
Castles Made of Sand,b7d0f7d8-156c-4077-8ead-4bba6f7bfb1e,The Ji,0,The Ji,The Ji,16.666666666666664,0.009230399911757559
Foxey Lady,775ac225-f983-49a5-a349-9a6983c06557,The Ji,0,The Ji,The Ji,16.666666666666664,0.009230399911757559
Hey Joe,93520a60-d7df-41b4-86ea-abf8f8066ba3,The Ji,0,The Ji,The Ji,16.666666666666664,0.009230399911757559
Manic Depression,f6ad6448-6c75-476a-8fb0-135ec4631794,The Ji,0,The Ji,The Ji,16.666666666666664,0.009230399911757559
Red House,369a6e34-61ab-4f25-8af8-7e2d99d488b4,The Ji,0,The Ji,The Ji,16.666666666666664,0.009230399911757559
Voodoo Child (Slight Return),f3d3dc3b-7d3d-405b-93f1-7c616f58deef,The Ji,0,The Ji,The Ji,16.666666666666664,0.009230399911757559
Voodoo Chile,5f5456cb-9a10-44a4-afef-535432e7ef81,The Ji,0,The Ji,The Ji,16.666666666666664,0.009230399911757559
:( (sad face),36c7579a-04d4-4981-a699-405049953b19,Bahar,0,Bahar,Bahar,16.666666666666664,0.008730868168640882
California,3c8cf89e-7c76-40c7-a991-87344667598b,Bahar,0,Bahar,Bahar,16.666666666666664,0.008730868168640882
Chasers,fd5115f3-b0a7-4de8-9992-52aca21037f0,Bahar,0,Bahar,Bahar,16.666666666666664,0.008730868168640882
Dancing On the Sun,a031c3b0-6fe5-411d-92aa-71f34a3691dc,Bahar,0,Bahar,Bahar,16.666666666666664,0.008730868168640882
Fucked Up,b51c2384-3949-4d8c-97d4-8c6d0f06cdd4,Bahar,0,Bahar,Bahar,16.666666666666664,0.008730868168640882
Gameboy,aedad5b9-9ba5-435a-9b6a-e0256c2e44ab,Bahar,0,Bahar,Bahar,16.666666666666664,0.008730868168640882
Savage,35b6f34b-838a-4214-9251-373e523bb847,Bahar,0,Bahar,Bahar,16.666666666666664,0.008730868168640882
Savage (Nightcore Remix),dc6e3ae2-185f-493d-9134-25f8f5026854,Bahar,0,Bahar,Bahar,16.666666666666664,0.008730868168640882
Don’t Go There,dd8e5906-7f8a-456a-aaac-a1e277626437,MOK,0,MOK,MOK,16.666666666666664,0.007923063356429338
He’s Mine,6fd7ca73-1f3b-401c-8092-ac6069ccd8b3,MOK,0,MOK,MOK,16.666666666666664,0.007923063356429338
I Got Him All The Time (He’s Mine Remix),5eafab8e-cd76-47e2-abc8-d3917d927432,MOK,0,MOK,MOK,16.666666666666664,0.007923063356429338
It Happens,b3312080-fb1c-4b65-a3a7-e15dacf43d60,MOK,0,MOK,MOK,16.666666666666664,0.007923063356429338
Just Be Gentle,8bebcc77-3376-4462-9513-711807d20349,MOK,0,MOK,MOK,16.666666666666664,0.007923063356429338
Laid Back (Clean Version),bc5ae620-b087-45c9-99b3-bc6b33c9053f,MOK,0,MOK,MOK,16.666666666666664,0.007923063356429338
Sex in the Rain,e01d638c-2158-4202-b7df-cc1582c5bee8,MOK,0,MOK,MOK,16.666666666666664,0.007923063356429338
is it koolz,9708ee16-b075-4759-a261-71a1cc7ac5ce,MOK,0,MOK,MOK,16.666666666666664,0.007923063356429338
Africans,a4f486ca-6f0d-4097-9ea3-cc0d09dd812b,Nneka,0,Nneka,Nneka,16.666666666666664,0.007413337705656886
God of Mercy,0779ab12-7ea2-4159-bc8d-af28c064d278,Nneka,0,Nneka,Nneka,16.666666666666664,0.007413337705656886
Heartbeat,724e98d9-8eec-4546-81eb-21f0b197f924,Nneka,0,Nneka,Nneka,16.666666666666664,0.007413337705656886
Lucifer (No Doubt),a81fe12e-c907-4fe4-9dfd-23c70fa08144,Nneka,0,Nneka,Nneka,16.666666666666664,0.007413337705656886
My Home,b7be48cb-dd24-4d65-b51e-eaf95420167e,Nneka,0,Nneka,Nneka,16.666666666666664,0.007413337705656886
Shining Star (Joe Goddard Remix),9309d29a-8f28-47fd-8e12-62a93087038d,Nneka,0,Nneka,Nneka,16.666666666666664,0.007413337705656886
Soul Is Heavy,f76ca42b-ff40-447f-aa39-c7a45d5dec54,Nneka,0,Nneka,Nneka,16.666666666666664,0.007413337705656886
Walking,8d10a190-ac27-4983-a8d1-8ed053fa7d11,Nneka,0,Nneka,Nneka,16.666666666666664,0.007413337705656886
Fool Me,ab3688f0-8f85-43e2-9905-a557bb2e8326,Sons of Gastarbeita,0,Sons of Gastarbeita,Sons of Gastarbeita,16.666666666666664,0.006746063590981066
Hold on,663382e4-9c1e-4271-9204-4e2b24fde17a,Sons of Gastarbeita,0,Sons of Gastarbeita,Sons of Gastarbeita,16.666666666666664,0.006746063590981066
Into The Sun (EP Version),f4d97c06-55cc-48fe-9c13-e933b6326d76,Sons of Gastarbeita,0,Sons of Gastarbeita,Sons of Gastarbeita,16.666666666666664,0.006746063590981066
It Must Be Luck,17b1f947-0af3-4488-ba7d-4016e686e5de,Sons of Gastarbeita,0,Sons of Gastarbeita,Sons of Gastarbeita,16.666666666666664,0.006746063590981066
Lost Cause,1482c5a7-cecf-453f-90f5-0f39bf0cee77,Sons of Gastarbeita,0,Sons of Gastarbeita,Sons of Gastarbeita,16.666666666666664,0.006746063590981066
On My Way,1809874b-5f9a-46e4-9943-3a9931422ccb,Sons of Gastarbeita,0,Sons of Gastarbeita,Sons of Gastarbeita,16.666666666666664,0.006746063590981066
Rescue Me,27ee3175-e7a8-4a06-a29e-456004426194,Sons of Gastarbeita,0,Sons of Gastarbeita,Sons of Gastarbeita,16.666666666666664,0.006746063590981066
You Might Think,df0439c3-4e18-471a-bc54-dc7fe966c945,Sons of Gastarbeita,0,Sons of Gastarbeita,Sons of Gastarbeita,16.666666666666664,0.006746063590981066
808martinsfeld w/ D.n. Hürter,32192754-abd7-4ada-8c43-e0e433a33a9d,Hubert Daviz,0,Hubert Daviz,Hubert Daviz,16.666666666666664,0.0
Boardwalk drive,ba47ad54-4438-44a5-b09e-4f6ae748cb59,Hubert Daviz,0,Hubert Daviz,Hubert Daviz,16.666666666666664,0.0
Do.dzo,47e840ab-59dc-43b6-a97a-679b5bc4df18,Hubert Daviz,0,Hubert Daviz,Hubert Daviz,16.666666666666664,0.0
DropDice 101,8359bd05-28ac-4b2e-926a-2d9c84253766,Hubert Daviz,0,Hubert Daviz,Hubert Daviz,16.666666666666664,0.0
Keep & grind,8c74d5ad-d5d2-420b-bbaf-c110e9886555,Hubert Daviz,0,Hubert Daviz,Hubert Daviz,16.666666666666664,0.0
"Know Pain, Know Gain (Ode to Beatmojo)",d3a98081-9783-403e-96a8-e67b8bff4f18,Hubert Daviz,0,Hubert Daviz,Hubert Daviz,16.666666666666664,0.0
Mounting point :intro,e5068d20-3271-4a20-93eb-307cf4882439,Hubert Daviz,0,Hubert Daviz,Hubert Daviz,16.666666666666664,0.0
Osmo,35d54561-ecea-40cd-8965-b5c9f468fca0,Hubert Daviz,0,Hubert Daviz,Hubert Daviz,16.666666666666664,0.0
